model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,iron,240,ball_tree,manhattan,3,distance,0.999970050913447,0.999970050913447,0.999970050913447,0.999970050913447,0.9999813451267535,3.400545835494995,0.13359513831897343,156.1029797554016,10.134626534948293
KNearestNeighbors,iron,240,ball_tree,manhattan,6,uniform,0.9994609164420487,0.9994609164420487,0.9994609164420487,0.9994609164420487,0.9999995436255281,3.5256890296936034,0.1367073110580663,164.7629460334778,9.394380291320958
KNearestNeighbors,iron,240,ball_tree,manhattan,6,distance,0.9998203054806829,0.9998203054806829,0.9998203054806829,0.9998203054806829,0.9999999719449051,3.6643434524536134,0.19033546839736154,163.18122534751893,9.132714734538558
KNearestNeighbors,iron,240,ball_tree,manhattan,9,uniform,0.9988319856244386,0.9988319856244386,0.9988319856244386,0.9988319856244386,0.9999985748394057,3.5585389137268066,0.23031444104005197,170.82295660972596,9.45530424494455
KNearestNeighbors,iron,240,ball_tree,manhattan,9,distance,0.9996705600479185,0.9996705600479185,0.9996705600479185,0.9996705600479185,0.9999999271195479,3.577376890182495,0.08580858768123455,168.8672285079956,9.801014423404842
KNearestNeighbors,iron,240,ball_tree,manhattan,12,uniform,0.9982929020664869,0.9982929020664869,0.9982929020664869,0.9982929020664869,0.9999963762514795,3.6355357646942137,0.02877968920043935,176.66338496208192,9.413947379316365
KNearestNeighbors,iron,240,ball_tree,manhattan,12,distance,0.9995507637017071,0.9995507637017071,0.9995507637017071,0.9995507637017071,0.999999837449933,3.5877581596374513,0.10299780820908208,175.49663696289062,10.330559705008536
KNearestNeighbors,iron,240,ball_tree,manhattan,15,uniform,0.9974543276430069,0.9974543276430069,0.9974543276430069,0.9974543276430069,0.9999929559608466,3.6485790252685546,0.21179492096410465,182.2362672328949,9.647480165722873
KNearestNeighbors,iron,240,ball_tree,manhattan,15,distance,0.9994010182689429,0.9994010182689429,0.9994010182689429,0.9994010182689429,0.9999997253549076,3.5423019886016847,0.09171871933124402,180.12430920600892,9.049423935018993
KNearestNeighbors,iron,240,ball_tree,manhattan,18,uniform,0.9963162623539983,0.9963162623539983,0.9963162623539983,0.9963162623539983,0.999986222079184,3.585701417922974,0.1346655417262354,186.09361763000487,9.741385973155564
