model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,120,0.01,squared_hinge,600,l1,0.810302485774184,0.810302485774184,0.810302485774184,0.810302485774184,53.8402777671814,4.195934491739778,0.16352334022521972,0.010041728931306605
StochasticGradientDescent,iron,120,0.01,squared_hinge,600,elasticnet,0.6488769092542677,0.6488769092542677,0.6488769092542677,0.6488769092542677,87.64379601478576,2.33225223527667,0.17887349128723146,0.027687148279326588
StochasticGradientDescent,iron,120,0.01,squared_hinge,700,l2,0.6369571728062293,0.6369571728062293,0.6369571728062293,0.6369571728062293,64.97157821655273,3.433813439850811,0.16269559860229493,0.009642858320013274
StochasticGradientDescent,iron,120,0.01,squared_hinge,700,l1,0.81455525606469,0.81455525606469,0.81455525606469,0.81455525606469,57.81198081970215,5.0266353165563435,0.14407567977905272,0.003296357421324501
StochasticGradientDescent,iron,120,0.01,squared_hinge,700,elasticnet,0.6765498652291104,0.6765498652291104,0.6765498652291104,0.6765498652291104,101.80855474472045,3.6673542735737557,0.16143999099731446,0.017157767769707392
StochasticGradientDescent,iron,120,0.01,squared_hinge,800,l2,0.6347708894878706,0.6347708894878706,0.6347708894878706,0.6347708894878706,74.38526058197021,2.7830337502309597,0.15505743026733398,0.008647850665633382
StochasticGradientDescent,iron,120,0.01,squared_hinge,800,l1,0.8128182090446241,0.8128182090446241,0.8128182090446241,0.8128182090446241,64.04068250656128,7.794508379895397,0.16480822563171388,0.025924881815478328
StochasticGradientDescent,iron,120,0.01,squared_hinge,800,elasticnet,0.6515423779574723,0.6515423779574723,0.6515423779574723,0.6515423779574723,115.91546983718872,3.7689491133502298,0.16458053588867189,0.0174354122788329
StochasticGradientDescent,iron,120,0.01,squared_hinge,900,l2,0.634681042228212,0.634681042228212,0.634681042228212,0.634681042228212,83.70301513671875,2.297446307288467,0.1712179660797119,0.017907249724931407
StochasticGradientDescent,iron,120,0.01,squared_hinge,900,l1,0.8175801138065288,0.8175801138065288,0.8175801138065288,0.8175801138065288,68.87471914291382,6.662626752937916,0.159805965423584,0.03332866616703173
StochasticGradientDescent,iron,120,0.01,squared_hinge,900,elasticnet,0.65675351901767,0.65675351901767,0.65675351901767,0.65675351901767,128.6212393760681,2.2797063473441206,0.16800966262817382,0.020179407770947483
StochasticGradientDescent,iron,120,0.01,squared_hinge,1000,l2,0.6237196765498652,0.6237196765498652,0.6237196765498652,0.6237196765498652,91.89407033920288,1.1797432698378236,0.16529560089111328,0.002887466431926503
StochasticGradientDescent,iron,120,0.01,squared_hinge,1000,l1,0.8142258161126085,0.8142258161126085,0.8142258161126085,0.8142258161126085,63.95876502990723,9.766254956028572,0.1486804485321045,0.003961119967935309
StochasticGradientDescent,iron,120,0.01,squared_hinge,1000,elasticnet,0.6465408805031446,0.6465408805031446,0.6465408805031446,0.6465408805031446,136.88690176010132,4.297923184158516,0.17355842590332032,0.025024434572213625
StochasticGradientDescent,iron,120,0.01,perceptron,100,l2,0.7550763701707097,0.7550763701707097,0.7550763701707097,0.7550763701707097,2.990027093887329,0.10937851836977322,0.15544486045837402,0.011499237869656325
StochasticGradientDescent,iron,120,0.01,perceptron,100,l1,0.8016471997604073,0.8016471997604073,0.8016471997604073,0.8016471997604073,4.550979137420654,0.10866401176798461,0.1520221710205078,0.006880075934536211
StochasticGradientDescent,iron,120,0.01,perceptron,100,elasticnet,0.718628331835879,0.718628331835879,0.718628331835879,0.718628331835879,4.129045486450195,0.15660673135727562,0.1556004047393799,0.012242055109748433
StochasticGradientDescent,iron,120,0.01,perceptron,200,l2,0.7367175801138065,0.7367175801138065,0.7367175801138065,0.7367175801138065,2.854716348648071,0.08354220013730193,0.14401512145996093,0.00860597746933081
StochasticGradientDescent,iron,120,0.01,perceptron,200,l1,0.7906259359089547,0.7906259359089547,0.7906259359089547,0.7906259359089547,4.662669610977173,0.12516033260877296,0.1486353397369385,0.010029182335933839
StochasticGradientDescent,iron,120,0.01,perceptron,200,elasticnet,0.7730458221024259,0.7730458221024259,0.7730458221024259,0.7730458221024259,4.049567365646363,0.22473495185565537,0.15785465240478516,0.010940609099699726
StochasticGradientDescent,iron,120,0.01,perceptron,300,l2,0.7518418688230009,0.7518418688230009,0.7518418688230009,0.7518418688230009,2.959133434295654,0.13493403946104565,0.15003304481506347,0.007500972708056908
StochasticGradientDescent,iron,120,0.01,perceptron,300,l1,0.7973944294699012,0.7973944294699012,0.7973944294699012,0.7973944294699012,4.7822585105896,0.2465029368185507,0.15841612815856934,0.009921760687488696
StochasticGradientDescent,iron,120,0.01,perceptron,300,elasticnet,0.8047319556753519,0.8047319556753519,0.8047319556753519,0.8047319556753519,4.083933925628662,0.13285755414319858,0.1697235107421875,0.019244771005943743
StochasticGradientDescent,iron,120,0.01,perceptron,400,l2,0.7684037136867325,0.7684037136867325,0.7684037136867325,0.7684037136867325,3.067217969894409,0.08675524009366312,0.16014885902404785,0.010543967176502474
StochasticGradientDescent,iron,120,0.01,perceptron,400,l1,0.8076070679844264,0.8076070679844264,0.8076070679844264,0.8076070679844264,4.626710081100464,0.18108145611668655,0.15051779747009278,0.011627139139804517
StochasticGradientDescent,iron,120,0.01,perceptron,400,elasticnet,0.7254567235699312,0.7254567235699312,0.7254567235699312,0.7254567235699312,4.161985445022583,0.1606240248306901,0.16527280807495118,0.011872040792447866
StochasticGradientDescent,iron,120,0.01,perceptron,500,l2,0.7224318658280923,0.7224318658280923,0.7224318658280923,0.7224318658280923,2.8734215259552003,0.06597503972171,0.15965514183044432,0.011673213871535994
StochasticGradientDescent,iron,120,0.01,perceptron,500,l1,0.808355795148248,0.808355795148248,0.808355795148248,0.808355795148248,4.750782871246338,0.2464274793479443,0.16757745742797853,0.032620510475105134
StochasticGradientDescent,iron,120,0.01,perceptron,500,elasticnet,0.7731356693620844,0.7731356693620844,0.7731356693620844,0.7731356693620844,4.159664011001587,0.18770841145702105,0.21226954460144043,0.03476111178848779
StochasticGradientDescent,iron,120,0.01,perceptron,600,l2,0.7615753219526805,0.7615753219526805,0.7615753219526805,0.7615753219526805,3.031582546234131,0.15586174811104078,0.15734782218933105,0.014550749652347152
StochasticGradientDescent,iron,120,0.01,perceptron,600,l1,0.8022461814914644,0.8022461814914644,0.8022461814914644,0.8022461814914644,5.0461273193359375,0.2964582984702883,0.15809407234191894,0.017593557743169303
StochasticGradientDescent,iron,120,0.01,perceptron,600,elasticnet,0.7928721174004193,0.7928721174004193,0.7928721174004193,0.7928721174004193,4.265690708160401,0.13706629187903024,0.17493090629577637,0.019195583117174734
StochasticGradientDescent,iron,120,0.01,perceptron,700,l2,0.7349805330937407,0.7349805330937407,0.7349805330937407,0.7349805330937407,3.1271674633026123,0.1666804507191831,0.1536559581756592,0.008392523288488272
StochasticGradientDescent,iron,120,0.01,perceptron,700,l1,0.7956573824498353,0.7956573824498353,0.7956573824498353,0.7956573824498353,4.909850263595581,0.10887843118394344,0.1645665168762207,0.015776131242802777
StochasticGradientDescent,iron,120,0.01,perceptron,700,elasticnet,0.780742737346511,0.780742737346511,0.780742737346511,0.780742737346511,4.296354150772094,0.2326261555523048,0.16798815727233887,0.013031180115948409
StochasticGradientDescent,iron,120,0.01,perceptron,800,l2,0.7690625935908956,0.7690625935908956,0.7690625935908956,0.7690625935908956,2.8652483940124513,0.11714980307700734,0.1503608226776123,0.010138459463849035
StochasticGradientDescent,iron,120,0.01,perceptron,800,l1,0.7924827792752321,0.7924827792752321,0.7924827792752321,0.7924827792752321,4.845109176635742,0.35173650178784976,0.166275691986084,0.01573016793807104
StochasticGradientDescent,iron,120,0.01,perceptron,800,elasticnet,0.6731356693620845,0.6731356693620845,0.6731356693620845,0.6731356693620845,4.2974597930908205,0.11376838140210145,0.15074539184570312,0.006372499273089525
StochasticGradientDescent,iron,120,0.01,perceptron,900,l2,0.7517819706498952,0.7517819706498952,0.7517819706498952,0.7517819706498952,2.912383222579956,0.09125085737394334,0.1610173225402832,0.020585863023187437
